An oil painting of a fox standing in a medieval village,An oil painting of a fox sitting in a medieval village,An oil painting of 2 foxes in a medieval village,An oil painting of a fox with yellow shell in a medieval village,"An oil painting of a fox in a medieval village, placed in the background"
An oil painting of a bicycle sailing under a thunderstorm sky,"An oil painting of a bicycle under a thunderstorm sky, facing forward",An oil painting of a bicycle at sunrise in a meadow,An oil painting of 2 bicycles under a thunderstorm sky,"An oil painting of a bicycle under a thunderstorm sky, make it square-shaped"
"A photo of a train racing in a mountain meadow with fluorescent indoor lighting, overhead view",A photo of a train on a beach at sunset,A photo of a train in a mountain meadow with fluorescent indoor lighting,A photo of a yellow train in a mountain meadow,"A photo of a train in a mountain meadow, make it heart-shaped"
A photo of a tree standing in a modern office under golden-hour lighting,"A photo of a tree in a modern office, placed in the foreground","A photo of a tree in a modern office, facing left",A photo of a tree with 1 bronze butterflies around in a modern office,A photo of 5 trees in a modern office
"A 3D render of a burger standing in a castle hall, top-down view","A 3D render of a burger in a castle hall, wide-angle view",A 3D render of a burger in a zen garden,"A 3D render of a burger in a castle hall, make it triangular","A 3D render of a burger in a castle hall, moved to the right side"
"A 3D render of a potted plant resting inside an airport terminal under overcast light, top-down view","A 3D render of a potted plant inside an airport terminal, facing left",A 3D render of 3 potted plants inside an airport terminal,"A 3D render of a potted plant inside an airport terminal, make it heart-shaped",A 3D render of a potted plant on a snowy mountain
"An illustration of a skateboarder juggling on the moon, wide-angle view",An illustration of a skateboarder playing guitar on the moon,"An illustration of a skateboarder on the moon, moved to the right side","An illustration of a skateboarder on the moon, close-up",An illustration of a skateboarder inside a library
A watercolor painting of a subway train moving in a modern office,A watercolor painting of a subway train landing in a modern office,A watercolor painting of a subway train with a lavender racing stripe in a modern office,"A watercolor painting of a subway train in a modern office, close-up","A watercolor painting of a subway train in a modern office, make it square-shaped"
An oil painting of a rabbit sleeping in a forest,"An oil painting of a rabbit in a forest, shifted slightly downward",An oil painting of a rabbit with brown shell in a forest,An oil painting of a rabbit running in a forest,An oil painting of a rabbit on a rainy street
A photo of a bus flying on a sunset beach,A photo of 4 buses on a sunset beach,A photo of a bus in a zen garden,"A photo of a bus on a sunset beach, centered","A photo of a bus on a sunset beach, make it round"
A watercolor painting of a chef playing guitar on a rooftop,A watercolor painting of 4 cheves on a rooftop,A watercolor painting of a chef in a foggy forest,A watercolor painting of a chef on a rooftop under overcast light,A watercolor painting of a chef hiking on a rooftop
A watercolor painting of a windmill standing in a classroom with moody low-key lighting,A watercolor painting of a windmill on a rainy street,A watercolor painting of a windmill with a orange rainbow in the sky in a classroom,"A watercolor painting of a windmill in a classroom, placed in the foreground",A watercolor painting of a windmill painted beige in a classroom
"A 3D render of a sand dune sitting on a sunset beach, overhead view",A 3D render of a sand dune on a sunset beach under golden-hour lighting,A 3D render of a sand dune with a gold rainbow in the sky on a sunset beach,A 3D render of a sand dune on a beach at sunset,A 3D render of 5 sand dunes on a sunset beach
"An illustration of a guitarist posing in a modern office, facing right","An illustration of a guitarist in a modern office, isometric view",An illustration of a guitarist on a lake pier,An illustration of a guitarist holding a teal umbrella in a modern office,An illustration of a guitarist in a modern office with bright high-key lighting
A photo of a butterfly running at an amusement park,"A photo of a butterfly at an amusement park, top-down view",A photo of a butterfly at an amusement park under neon lighting,A photo of a butterfly with a lavender collar at an amusement park,A photo of 5 butterflies at an amusement park
"An illustration of a helicopter moving at a skate park, in profile",An illustration of an orange helicopter at a skate park,"An illustration of a helicopter at a skate park, shifted slightly downward","An illustration of a helicopter at a skate park, make it heart-shaped",An illustration of a helicopter sailing at a skate park
"A watercolor painting of a backpack displayed on a rocky Mars landscape, top-down view",A watercolor painting of a backpack with a blue ribbon on a rocky Mars landscape,A watercolor painting of a backpack on a rocky Mars landscape with moody low-key lighting,"A watercolor painting of a backpack on a rocky Mars landscape, shifted slightly upward","A watercolor painting of a backpack on a rocky Mars landscape, wide-angle view"
"An illustration of a runner sitting on a sunset beach, facing right",An illustration of a runner on a sunset beach with moody low-key lighting,An illustration of 5 runners on a sunset beach,An illustration of a runner on the moon surface,"An illustration of a runner on a sunset beach, placed in the foreground"
A photo of an astronaut dancing in a cyberpunk alley,"A photo of an astronaut in a cyberpunk alley, facing forward",A photo of 3 astronauts in a cyberpunk alley,A photo of an astronaut in a cyberpunk alley under soft studio lighting,A photo of an astronaut jumping in a cyberpunk alley
